Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 30 Mar 2022 18:17:40 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2017-0563-USA,2017,0563,,Natural,Meteorological,Storm,Convective storm,Hail,,United States of America (the),USA,Northern America,Americas,"Missouri (Oak Grove in Jackson County, Clay and Clinton (Trimble, Plattsburg, Lathrop) counties), Iowa (Centerville in Appanoose county, Muscatine), Minnesota (Sherburne, Freeborn counties, Lake Ann in Carver county), Kansas (Wabaunsee, Pottawatomie and Butler counties), Wisconsin, Arkansas, Oklahoma, Illinois, Mississipi, Michigan, New-York, Pennsylvania, Massachussets, Ohio, Nebraska, Indiana",,Hail,,,,,,130,Kph,,,,,2017,3,6,2017,3,9,2,15,600,,615,,,2000000,2210918,2200000,2432009,90.46017931,1;2,3217;3227;3228;3235;3236;3238;3241;3246;3249;3250;3252;3263,29470;29536;29573;29640;29664;30001;30015;30061;30184;30185;30208,"Arkansas, Illinois, Indiana, Massachusetts, Michigan, Mississippi, Nebraska, New York, Ohio, Oklahoma, Pennsylvania, Wisconsin (Adm1). Appanoose, Butler, Carver, Clay, Clinton, Freeborn, Jackson, Muscatine, Pottawatomie, Sherburne, Wabaunsee (Adm2). "
2017-0253-USA,2017,0253,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Minnesota (Minneapolis – St. Paul, MN metro region-Twin Cities, Lac Qui Parle County, Montevideo (Chippewa), Slayton (Murray), St. Cloud (Stearns), Monticello (Wright), Coon Rapids (Anoka)), Wisconsin (St. Croix), Upper Peninsula (Michigan), North Dakota (Richardson, Stark County, Morton County, Milton and Langdon in Cavalier County), South Dakota (Deuel, Jerauld, Beadle, and Clark Counties)",,Hail,,,,,,135,Kph,,,,,2017,6,9,2017,6,12,,2,,,2,,,1500000,1658188,2000000,2210918,90.46017931,1;2,3236,29993;30001;30003;30004;30010;30018;30021;30028;30031;30039;30042;30053;30060;30061;30062;30064;30073;30077;30676;30696;30711;31040;31050;31057;31074;31771;31783,"Michigan (Adm1). Anoka, Beadle, Carver, Cavalier, Chippewa, Chisago, Clark, Dakota, Deuel, Hennepin, Isanti, Jerauld, Lac qui Parle, Le Sueur, Mille Lacs, Morton, Murray, Pierce, Ramsey, Scott, Sherburne, Sibley, St. Croix, Stark, Stearns, Washington, Wright (Adm2). "
2017-0512-USA,2017,0512,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Missouri, Indiana (Bedford in Lawrence, Muncie in Delaware, Salem in Washington, Blackford, Jay), Ohio (Celina in Mercer, Williamsfield in Ashtabula, Clyde in Sandusky, Bloomingville in Erie , Republic, West Lodi in Seneca, Galion in Crawford, Steuben, Norwalk, Fitchville, Wakeman in Huron, Nova and Hayesville in Ashland, South Vienna in Wayne, Calcutta in Columbiana, Clark), Pennsylvania (Erie in Erie), Illinois (Noble in Richland)",,Hail,,,,Yes,,,Kph,,,,,2017,11,5,2017,11,6,,8,,,8,,,200000,221092,260000,287419,90.46017931,1;2,3239,29352;29379;29392;29412;29421;29462;30722;30723;30731;30734;30736;30741;30758;30773;30791;30793;30804;30945,"Missouri (Adm1). Ashland, Ashtabula, Blackford, Clark, Columbiana, Crawford, Delaware, Erie, Huron, Jay, Lawrence, Mercer, Richland, Sandusky, Seneca, Washington, Wayne (Adm2). "
2017-0381-USA,2017,0381,TC-2017-000132,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Irma',United States of America (the),USA,Northern America,Americas,"Keys islands, Monroe, South Florida, Jacksonville (Duval), Marco Island, Naples (Collier), Fort Lauderdale (Broward), Lakeland (Polk), Orlando (Orange), Clay (Florida), Savannah, Tybee Island (Chatham), Brunswick, St. Simons Island (Glynn), McIntosh, Camden (Georgia), Charleston, Folly Beach, the Isle of Palms, Sullivan’s Island (Charleston) Hilton Head, Beaufort, Edisto Beach (Colleton) (South Carolina)",,Flood,,,,,,300,Kph,,,,,2017,9,10,2017,9,28,97,,,70000,70000,,,29000000,32058305,57000000,63011151,90.46017931,2,,29003;29007;29008;29012;29040;29041;29045;29050;29084;29089;29127;29162;30999;31002;31007,"Beaufort, Broward, Camden, Charleston, Chatham, Clay, Colleton, Collier, Duval, Glynn, McIntosh, Miami-Dade, Monroe, Orange, Polk (Adm2). "
2017-0108-USA,2017,0108,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"South Carolina, Georgia, North Carolina, Tennessee, Alabama, Mssissippi, Florida, Kentucky , Virginia ",,,,,,,,,Kph,,,,,2017,3,13,2017,3,15,11,12,,,12,,,,,1000000,1105459,90.46017931,1,3214;3223;3224;3231;3238;3247;3254;3256;3260,,"Alabama, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, Virginia (Adm1). "
2017-0022-USA,2017,0022,,Natural,Meteorological,Storm,Convective storm,Severe storm,,United States of America (the),USA,Northern America,Americas,"Georgia (cook), Mississippi, Alabama, Louisiana, Florida states",,,,,,Yes,,,Kph,,,,,2017,1,18,2017,1,23,24,200,,,200,,,800000,884367,1100000,1216005,90.46017931,1,3214;3223;3224;3232;3238,,"Alabama, Florida, Georgia, Louisiana, Mississippi (Adm1). "
2017-0282-USA,2017,0282,,Natural,Hydrological,Flood,Flash flood,,,United States of America (the),USA,Northern America,Americas,"Ellison Creek (Water wheel) Tonto National Forest (Gila, Arizona)",Thunderstorm,,,,,,,,Km2,34.349,-111.264,,Ellison Creek,2017,7,15,2017,7,15,10,,,,,,,,,,,90.46017931,2,,28778,Gila (Adm2). 
2017-0058-USA,2017,0058,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,San Jose (North California),Heavy rains,,,,,,,,Km2,,,,,2017,2,22,2017,2,22,,,300,,300,,,,,,,90.46017931,2,,28907,Santa Clara (Adm2). 
2017-0383-USA,2017,0383,,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Maria',United States of America (the),USA,Northern America,Americas,"Jersey shore, Seaside Park, Point Pleasant Beach (Ocean), Long Branch (Monmouth) (New Jersey), Fernandina beach (Nassau-Florida)",,,,,,,,,Kph,,,,,2017,9,26,2017,9,27,4,,,,,,,,,,,90.46017931,2,,29042;30463;30465,"Monmouth, Nassau, Ocean (Adm2). "
2017-0410-USA,2017,0410,TC-2017-000148,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression'16/Hurricane 'Nate',United States of America (the),USA,Northern America,Americas,"Mexico Gulf, Louisiania, Mississippi (coastal areas, Biloxi), Alabama (Dauphin Island, Autauga, Chilton, Lowndes Counties), Florida, South Carolina (Pickens, Laurens, Spartanburg, Newberry, Greenville, Union), North Carolina (Polk, Wilkes, Ashe )",,,,,,,,140,Kph,,,,,2017,10,7,2017,10,8,,,60,,60,,,,,250000,276365,90.46017931,1;2,3223;3232,28691;28701;28733;28739;30101;30102;30108;30571;30641;30663;31015;31022;31028;31031;31034;31036,"Florida, Louisiana (Adm1). Ashe, Autauga, Chilton, Greenville, Hancock, Harrison, Jackson, Laurens, Lowndes, Mobile, Newberry, Pickens, Polk, Spartanburg, Union, Wilkes (Adm2). "
2017-0252-USA,2017,0252,,Natural,Climatological,Wildfire,Forest fire,,"Wall Fire, Alamo Fire, Whittier Fire",United States of America (the),USA,Northern America,Americas,"Butte (Oroville), San Luis Obispo, Santa Barbara (California)",Weather,,,,,Yes,,190,Km2,,,,,2017,7,6,2017,7,10,,,9,147,156,,,,,,,90.46017931,2,,28868;28904;28906,"Butte, San Luis Obispo, Santa Barbara (Adm2). "
2017-0434-USA,2017,0434,,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,"Tubbs, Atlas, Nuns Fires",United States of America (the),USA,Northern America,Americas,"Napa, Sonoma, Mendocino, Lake, Solano, Butte, Yuba, Nevada, Humboldt, Calavaras, Orange counties (California)",,,,,,,,,Km2,,,,,2017,6,1,2017,12,31,43,185,,9000,9185,,,9600000,10612404,13000000,14370964,90.46017931,2,,28868;28869;28876;28881;28887;28892;28893;28894;28912;28913;28922,"Butte, Calaveras, Humboldt, Lake, Mendocino, Napa, Nevada, Orange, Solano, Sonoma, Yuba (Adm2). "
2017-9550-USA,2017,9550,,Natural,Climatological,Drought,Drought,,,United States of America (the),USA,Northern America,Americas,"Upper Midwest, Northern Rockies and parts of the West; North Dakota, South Dakota and Montana.",,,,,,,,,Km2,,,,,2017,3,1,2017,12,31,,,,,,,,1900000,2100372,2500000,2763647,90.46017931,1,3216;3218;3219;3226;3229;3236;3237;3240;3242;3243;3245;3248;3251;3255;3258;3261;3263;3264,,"Arizona, California, Colorado, Idaho, Iowa, Michigan, Minnesota, Montana, Nevada, New Hampshire, New Mexico, North Dakota, Oregon, South Dakota, Utah, Washington, Wisconsin, Wyoming (Adm1). "
2017-0511-USA,2017,0511,,Natural,Climatological,Wildfire,,,'Thomas',United States of America (the),USA,Northern America,Americas,"Ventura, Santa Barbara, Los Angeles, San Diego, Riverside counties (California)","Droght, winds",,,,,Yes,,1102,Km2,,,,,2017,12,4,2017,12,31,2,2,,2961,2963,,,1700000,1879280,2200000,2432009,90.46017931,2,,28883;28897;28901;28906;28920,"Los Angeles, Riverside, San Diego, Santa Barbara, Ventura (Adm2). "
2018-0111-USA,2018,0111,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Massachusetts, New York, Virginia, Maryland, New Hampshire, New Jersey, Pennsylvania, Connecticut, Delaware ",,Surge,Flood,,,Yes,,110,Kph,,,,,2018,3,1,2018,3,3,9,,,,,,,1400000,1510742,2300000,2481934,92.6696698,1,3220;3221;3234;3235;3243;3244;3246;3252;3260,,"Connecticut, Delaware, Maryland, Massachusetts, New Hampshire, New Jersey, New York, Pennsylvania, Virginia (Adm1). "
2018-0130-USA,2018,0130,,Natural,Hydrological,Flood,,,,United States of America (the),USA,Northern America,Americas,Kauai Isl. (Hawai),Torrential rains,"Slide (land, mud, snow, rock)",,,,Yes,,,Km2,,,,,2018,4,14,2018,4,15,,,1596,,1596,,,,,125000,134888,92.6696698,2,,29227,Kauai (Adm2). 
2018-0146-USA,2018,0146,,Natural,Geophysical,Volcanic activity,Lava flow,,Kilauea,United States of America (the),USA,Northern America,Americas,Hawaï,,Earthquake,,,,,,7,,,,,,2018,5,3,2018,5,30,,,2500,,2500,,,,,500000,539551,92.6696698,1,3225,,Hawaii (Adm1). 
2018-0258-USA,2018,0258,,Natural,Climatological,Wildfire,Forest fire,,Carr and Mendocino Complex fires,United States of America (the),USA,Northern America,Americas,"Shasta, Trinity, Mendocino, Lake, Colusa, and Glenn counties (California)",,Pollution,,,,,,,Km2,,,,,2018,7,27,2018,8,31,14,,,3237,3237,,,,,1000000,1079102,92.6696698,2,,28870;28875;28881;28887;28909;28917,"Colusa, Glenn, Lake, Mendocino, Shasta, Trinity (Adm2). "
2018-0344-USA,2018,0344,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Colorado, Nebraska, Wyoming",,Hail,,,,,,,Kph,,,,,2018,8,6,2018,8,7,,18,,,18,,,615000,663648,1000000,1079102,92.6696698,1,3219;3241;3264,,"Colorado, Nebraska, Wyoming (Adm1). "
2018-0129-USA,2018,0129,,Natural,Meteorological,Storm,,,,United States of America (the),USA,Northern America,Americas,"Louisiana, Mississippi, North Carolina, Virginia, Arkansas, Florida, Georgia, Maryland, Michigan , Missouri , New Jersey, New York,Pennsylvania , South Carolina, Texas ",,Hail,,,,,,,Kph,,,,,2018,4,13,2018,4,15,3,,,,,,,,,1300000,1402832,92.6696698,1,3217;3223;3224;3232;3234;3236;3238;3239;3244;3246;3247;3252;3254;3257;3260,,"Arkansas, Florida, Georgia, Louisiana, Maryland, Michigan, Mississippi, Missouri, New Jersey, New York, North Carolina, Pennsylvania, South Carolina, Texas, Virginia (Adm1). "
2018-0419-USA,2018,0419,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Bastrop, Burnet, Colorado, Fayette, Hood, Jim Wells, Kerr, Kimble, La Salle, Live Oak, Llano, Mason, McMullen, Nueces, Real, San Patricio, Travis, and Williamson counties",Heavy rains,Storm,,,,Yes,,,Km2,,,,,2018,10,15,2018,10,20,5,,,,,,,,,400000,431641,92.6696698,2,,31210;31226;31244;31274;31310;31324;31332;31333;31338;31348;31349;31356;31361;31377;31392;31404;31426;31445,"Bastrop, Burnet, Colorado, Fayette, Hood, Jim Wells, Kerr, Kimble, La Salle, Live Oak, Llano, Mason, McMullen, Nueces, Real, San Patricio, Travis, Williamson (Adm2). "
2018-0045-USA,2018,0045,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Massachusetts , New Jersey, New York, Connecticut, Maine, New Hampshire, Pennsylvania, Maryland, Rhode Island , South Carolina, Tennessee, Virginia, North Carolina, Georgia ",,Cold wave,,,,,,,Kph,,,,,2018,1,3,2018,1,5,22,,,,,,,,,1000000,1079102,92.6696698,1,3220;3224;3233;3234;3235;3243;3244;3246;3247;3252;3253;3254;3256;3260,,"Connecticut, Georgia, Maine, Maryland, Massachusetts, New Hampshire, New Jersey, New York, North Carolina, Pennsylvania, Rhode Island, South Carolina, Tennessee, Virginia (Adm1). "
2018-0457-USA,2018,0457,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"New Mexico, Texas, Iowa, Minnesota, Kansas, Louisiana, Tennessee",,Flood,,,,,,,Kph,,,,,2018,12,26,2018,12,28,2,,,,,,,,,150000,161865,92.6696698,1,3229;3230;3232;3237;3245;3256;3257,,"Iowa, Kansas, Louisiana, Minnesota, New Mexico, Tennessee, Texas (Adm1). "
2018-0342-USA,2018,0342,,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Florence,United States of America (the),USA,Northern America,Americas,"South and North Carolina, Virginia",,Flood,,,,Yes,,,Kph,,,,,2018,9,12,2018,9,18,53,,1500000,,1500000,,,5000000,5395509,14000000,15107424,92.6696698,1,3247;3254;3260,,"North Carolina, South Carolina, Virginia (Adm1). "
2018-0010-USA,2018,0010,,Natural,Hydrological,Landslide,Mudslide,,,United States of America (the),USA,Northern America,Americas,"Santa Barbara County (Montecito and Carpinteria), Los Angeles County (Burbank), Ventura (California)",Heavy rains,Flood,,,,,,,,,,,,2018,1,8,2018,1,14,21,28,1338,,1366,,,,,900000,971192,92.6696698,2,,28883;28906;28920,"Los Angeles, Santa Barbara, Ventura (Adm2). "
2018-0373-USA,2018,0373,,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Michael,United States of America (the),USA,Northern America,Americas,"Florida, Georgia, Alabama, North Carolina, Virginia, Maryland",,Surge,,,,,,250,Kph,,,,,2018,10,10,2018,10,11,49,,5000,,5000,,,10000000,10791017,16000000,17265628,92.6696698,1,3214;3223;3224;3234;3247;3260,,"Alabama, Florida, Georgia, Maryland, North Carolina, Virginia (Adm1). "
2018-0279-USA,2018,0279,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Pella, Marshalltown (Iowa); Missouri , Illinois, Indiana, Kansas, Kentucky, Alabama, Arkansas, Georgia, Tennessee, North Carolina, South Carolina, Viriginia, Maryland , Pennsylvania",,Lightening,,,,,,,Kph,,,,,2018,7,19,2018,7,22,,,,,,,,400000,431641,1500000,1618653,92.6696698,1;2,3214;3217;3224;3227;3228;3230;3231;3234;3239;3247;3252;3254;3256;3260,29529;29530,"Alabama, Arkansas, Georgia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, North Carolina, Pennsylvania, South Carolina, Tennessee, Virginia (Adm1). Marion, Marshall (Adm2). "
2018-0046-USA,2018,0046,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Colorado, PLains and Midwest",,,,,,,,,Kph,,,,,2018,1,21,2018,1,24,10,,,,,,,,,50000,53955,92.6696698,1,3219;3227;3228;3229;3230;3236;3237;3239;3241;3248;3249;3250;3255,,"Colorado, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, Oklahoma, South Dakota (Adm1). "
2018-0331-USA,2018,0331,,Natural,Hydrological,Flood,Flash flood,,,United States of America (the),USA,Northern America,Americas,"Wisconsin, Iowa, Minnesota, Missouri, Illinois, Kentucky, Pennsylvania, Arkansas, Ohio, Indiana",Tropical Storm Gordon,,,,,Yes,,,Km2,,,,,2018,9,3,2018,9,11,2,,,,,,,,,250000,269775,92.6696698,1,3217;3227;3228;3229;3231;3237;3239;3249;3252;3263,,"Arkansas, Illinois, Indiana, Iowa, Kentucky, Minnesota, Missouri, Ohio, Pennsylvania, Wisconsin (Adm1). "
2018-0206-USA,2018,0206,,Natural,Meteorological,Storm,Convective storm,,,United States of America (the),USA,Northern America,Americas,"New York City, Washington DC, Baltimore, Maryland, Texas, Kansas, Colorado, Oklahoma, Missouri, Illinois, Indiana, Iowa, New Jesey, Pennsylvania, Virginia, West Virginia, Massachusetts, Connecticut ",,,,,,,,110,Kph,,,,,2018,5,13,2018,5,15,5,,75,,75,,,,,1450000,1564697,92.6696698,1;2,3219;3220;3222;3227;3228;3229;3230;3235;3239;3244;3246;3250;3252;3257;3260;3262,29873,"Colorado, Connecticut, District of Columbia, Illinois, Indiana, Iowa, Kansas, Massachusetts, Missouri, New Jersey, New York, Oklahoma, Pennsylvania, Texas, Virginia, West Virginia (Adm1). Baltimore (Adm2). "
2018-0170-USA,2018,0170,,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Alberto',United States of America (the),USA,Northern America,Americas,Southeast,,,,,,,,,Kph,,,,,2018,5,27,2018,5,30,5,,,,,,,,,125000,134888,92.6696698,1,3214;3217;3223;3224;3231;3232;3238;3247;3254;3256;3260;3262,,"Alabama, Arkansas, Florida, Georgia, Kentucky, Louisiana, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia (Adm1). "
2018-0409-USA,2018,0409,,Natural,Climatological,Wildfire,Forest fire,,Camp Fire,United States of America (the),USA,Northern America,Americas,Butte county (North California),,,,,,Yes,,,Km2,,,,,2018,6,1,2018,12,31,88,,250000,,250000,,,12500000,13488771,16500000,17805178,92.6696698,2,,28868,Butte (Adm2). 
2018-9476-USA,2018,9476,,Natural,Climatological,Drought,Drought,,,United States of America (the),USA,Northern America,Americas,Nationwide,,,,,,,,,Km2,,,,,2018,1,,2018,12,,,,,,,,,,,3000000,3237305,92.6696698,1,3214;3216;3217;3218;3219;3220;3221;3222;3223;3224;3225;3226;3227;3228;3229;3230;3231;3232;3233;3234;3235;3236;3237;3238;3239;3240;3241;3242;3243;3244;3245;3246;3247;3248;3249;3250;3251;3252;3253;3254;3255;3256;3257;3258;3259;3260;3261;3262;3263;3264,,"Alabama, Arizona, Arkansas, California, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Hawaii, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, Nevada, New Hampshire, New Jersey, New Mexico, New York, North Carolina, North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia, Washington, West Virginia, Wisconsin, Wyoming (Adm1). "
2018-0468-USA,2018,0468,,Natural,Climatological,Wildfire,,,Woolsey Fire,United States of America (the),USA,Northern America,Americas,"Thousand Oaks, Oak Park, Westlake Village, Agoura Hills, West Hills, Simi Valley, Chatsworth, Bell Canyon, Hidden Hills, Malibu and Calabasas (California)",,,,,,,,,Km2,,,,,2018,11,8,2018,11,21,2,3,,,3,,,4000000,4316407,5200000,5611329,92.6696698,2,,28883;28920,"Los Angeles, Ventura (Adm2). "
2019-0086-USA,2019,0086,,Natural,Hydrological,Flood,,,,United States of America (the),USA,Northern America,Americas,"Amador, Glenn, Lake, Mendocino, Sonoma, Humboldt counties (California)",Heavy rain,Storm,"Slide (land, mud, snow, rock)",,,Yes,,,Km2,,,,,2019,2,25,2019,3,1,1,,6000,,6000,,,,,,,94.3490925,2,,28867;28875;28876;28881;28887;28913,"Amador, Glenn, Humboldt, Lake, Mendocino, Sonoma (Adm2). "
2019-0089-USA,2019,0089,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Tennessee, Mississippi, Alabama, Illinois, Indiana, Ohio, Connecticut, Maryland, Massachusetts, New Jersey, New-York, Pennsylvania, Virginia, West Virginia states ",,Hail,Flood,,,,,,Kph,,,,,2019,2,23,2019,2,25,2,12,,,12,,,,,1200000,1271872,94.3490925,1,3214;3220;3227;3228;3234;3235;3238;3244;3246;3249;3252;3256;3260;3262,,"Alabama, Connecticut, Illinois, Indiana, Maryland, Massachusetts, Mississippi, New Jersey, New York, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia (Adm1). "
2019-0045-USA,2019,0045,,Natural,Meteorological,Storm,Convective storm,Sand/Dust storm,,United States of America (the),USA,Northern America,Americas,Midwest and Northeast,,Snow/ice,Lightening,,,,,,Kph,,,,,2019,1,18,2019,1,21,10,,,,,,,,,100000,105989,94.3490925,1,3220;3227;3228;3229;3230;3233;3235;3236;3237;3239;3241;3243;3244;3246;3248;3249;3252;3253;3255;3259;3263,,"Connecticut, Illinois, Indiana, Iowa, Kansas, Maine, Massachusetts, Michigan, Minnesota, Missouri, Nebraska, New Hampshire, New Jersey, New York, North Dakota, Ohio, Pennsylvania, Rhode Island, South Dakota, Vermont, Wisconsin (Adm1). "
2019-0090-USA,2019,0090,,Natural,Hydrological,Flood,,,,United States of America (the),USA,Northern America,Americas,Northern California,,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2019,2,26,2019,3,4,1,,8000,,8000,,,,,,,94.3490925,1,3218,,California (Adm1). 
2019-0160-USA,2019,0160,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Robertson, Angelina, Houston and Cherokee Counties (Texas); Louisiana, Arkansas, Mississippi, Alabama, Georgia, North Carolina, Ohio, Pennyslvania",,Hail,,,,,,160,Kph,,,,,2019,4,13,2019,4,14,8,12,,165,177,,,,,1300000,1377862,94.3490925,1;2,3214;3217;3224;3232;3238;3247;3249;3252,31202;31236;31312;31397,"Alabama, Arkansas, Georgia, Louisiana, Mississippi, North Carolina, Ohio, Pennsylvania (Adm1). Angelina, Cherokee, Houston, Robertson (Adm2). "
2019-0116-USA,2019,0116,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Nebraska, Iowa, Wisconsin, Missouri, Kansas, Illinois, Minnesota, South Dakota, North Dakota, Michigan",Fast snowmelt,Storm,,,,,,,Km2,,,,,2019,3,14,2019,3,31,5,,2000,,2000,,,2500000,2649734,10000000,10598936,94.3490925,1,3227;3229;3230;3236;3237;3239;3241;3248;3255;3263,,"Illinois, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, South Dakota, Wisconsin (Adm1). "
2019-0046-USA,2019,0046,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,Upper midwest,,Cold wave,,,,,,,Kph,,,,,2019,1,29,2019,1,31,22,,,,,,,,,,,94.3490925,1,3229;3236;3237;3248;3255;3263,,"Iowa, Michigan, Minnesota, North Dakota, South Dakota, Wisconsin (Adm1). "
2019-0184-USA,2019,0184,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Texas, Lousiana states",,Flood,,,,Yes,,,Kph,,,,,2019,4,24,2019,4,26,5,,,,,,,,,,,94.3490925,1,3232;3257,,"Louisiana, Texas (Adm1). "
2019-0007-USA,2019,0007,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Missouri, Illinois, Iowa, Kansas, Nebraska, Washington DC, Virginia, Colorado, North, South Carolina",,Snow/ice,,,,Yes,,,Kph,,,,,2019,1,11,2019,1,15,13,57,,,57,,,,,,,94.3490925,1,3219;3222;3227;3229;3230;3239;3241;3247;3254;3260,,"Colorado, District of Columbia, Illinois, Iowa, Kansas, Missouri, Nebraska, North Carolina, South Carolina, Virginia (Adm1). "
2019-0081-USA,2019,0081,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Alabama, Georgia, South Carolina, Florida, Mississippi, ",,,,,,,,,Kph,,,,,2019,3,3,2019,3,4,28,90,,,90,,,140000,148385,190000,201380,94.3490925,1,3214;3223;3224;3238;3254,,"Alabama, Florida, Georgia, Mississippi, South Carolina (Adm1). "
2019-0250-USA,2019,0250,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Jefferson city, Golden (Barry county), Carl Junction (Jasper county), Missouri state",,Hail,,,,,,150,Kph,,,,,2019,5,23,2019,5,31,3,150,,,150,,,,,,,94.3490925,2,,30165;30209;30210,"Barry, Jasper, Jefferson (Adm2). "
2019-0624-USA,2019,0624,,Natural,Meteorological,Storm,Convective storm,Severe storm,,United States of America (the),USA,Northern America,Americas,"Missouri, Nebraska, Indiana, Kansas, Louisiana, Mississippi, Alabama, Florida, Georgia",,Hail,,,,,,260,Kph,,,,,2019,12,16,2019,12,18,18,,,,,,,175000,185481,235000,249075,94.3490925,1,3214;3223;3224;3228;3230;3232;3238;3239;3241,,"Alabama, Florida, Georgia, Indiana, Kansas, Louisiana, Mississippi, Missouri, Nebraska (Adm1). "
